objectid,calle,codigo,foto,geo_shape,geo_point_2d
720,C/ GREGORI GEA,401,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/401.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.38656000090528986, 39.482599998636935], 'type': 'Point'}, 'properties': {}}","{'lon': -0.38656000090528986, 'lat': 39.482599998636935}"
723,RONDA DE NAZARET  (FRENTE Nº 25- JUNTO COLUMPIOS- 2ª ),1147,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1147.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3366129997272053, 39.45163726777128], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3366129997272053, 'lat': 39.45163726777128}"
724,CEMENTERIO GENERAL SECC.19-42,C042,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C042.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4000029865115404, 39.45078658978992], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4000029865115404, 'lat': 39.45078658978992}"
732,FDO. CATOLICO / GABRIEL MIRO,322,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/322.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3875820048991105, 39.47322082382882], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3875820048991105, 'lat': 39.47322082382882}"
734,CEMENTERIO GENERAL SEC 14,C101,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C101.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4018380049168481, 39.44807815418975], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4018380049168481, 'lat': 39.44807815418975}"
735,CEMENTERIO GENERAL SECC. 19-2,C002,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C002.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39675000310112335, 39.45014953496356], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39675000310112335, 'lat': 39.45014953496356}"
736,ESTEBAN DOLZ DE CASTELLAR,1506,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1506.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.36762800809884977, 39.494693755435044], 'type': 'Point'}, 'properties': {}}","{'lon': -0.36762800809884977, 'lat': 39.494693755435044}"
738,TRAMO IX ENTRE PUENTE EXPOSICIO Y PUENTE LAS FLORES,214,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/214.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3653860094961065, 39.472225188777514], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3653860094961065, 'lat': 39.472225188777514}"
740,AVDA. ECUADOR ROTONDA (JARDIN CENTRO)- BENICALAP NORTE,1630,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1630.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3901939985797334, 39.49736022857999], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3901939985797334, 'lat': 39.49736022857999}"
743,CEMENTERIO GENERAL SECC.19-3,C003,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C003.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39683601289550047, 39.449974059075814], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39683601289550047, 'lat': 39.449974059075814}"
746,"AVDA. BLASCO IBAÑEZ, 172",1318,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1318.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3394460081024941, 39.47148513726551], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3394460081024941, 'lat': 39.47148513726551}"
747,VIVEROS -PINTOR GENARO LA HUERTA,513,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/513.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3683919903994026, 39.48251724210359], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3683919903994026, 'lat': 39.48251724210359}"
749,PARQUE DE CABECERA N 8-ENTRADA MISLATA,463,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/463.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4079520099538558, 39.474628446910295], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4079520099538558, 'lat': 39.474628446910295}"
752,"CEMENTERIO BENIMAMET, 1",1810,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1810.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.42338299728081, 39.506149291504826], 'type': 'Point'}, 'properties': {}}","{'lon': -0.42338299728081, 'lat': 39.506149291504826}"
758,ALBORAYA-POETA BODRIA,527,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/527.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37124699283793594, 39.48092269824335], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37124699283793594, 'lat': 39.48092269824335}"
759,PERIODISTA LLORENTE,530,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/530.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3842160110106257, 39.4878425592802], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3842160110106257, 'lat': 39.4878425592802}"
760,AVDA. MARCONI 2ª FASE,708,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/708.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.41452500239508533, 39.46825790343465], 'type': 'Point'}, 'properties': {}}","{'lon': -0.41452500239508533, 'lat': 39.46825790343465}"
766,CEMENTERIO GENERAL SEC 18,C118,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C118.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39969199923161775, 39.44532012836586], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39969199923161775, 'lat': 39.44532012836586}"
768,TRAMO II CASA DE AGUA (PASEO),440,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/440.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.402038992245467, 39.47384643519022], 'type': 'Point'}, 'properties': {}}","{'lon': -0.402038992245467, 'lat': 39.47384643519022}"
773,PARQUE DE CABECERA N 6-BAJO PTE BIOPARC-ZOO(LADO IZQUIERDO,461,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/461.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4090259963351239, 39.47790145780612], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4090259963351239, 'lat': 39.47790145780612}"
774,JARDIN MARIANO DE CAVIA 2,805,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/805.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4051890067930609, 39.452732085758], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4051890067930609, 'lat': 39.452732085758}"
776,LEBON / AVDA. BALEARES (JARDIN)1 FRENTE C/ FUENCALIENTE,1211,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1211.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3515920038985873, 39.4628295885921], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3515920038985873, 'lat': 39.4628295885921}"
782,TRAMO II CAMPO FUTBOL CENTRO,444,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/444.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39854699413174527, 39.47516631987747], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39854699413174527, 'lat': 39.47516631987747}"
788,CEMENTERIO GENERAL SECC.19-6,C006,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C006.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.397269994779161, 39.45050048801705], 'type': 'Point'}, 'properties': {}}","{'lon': -0.397269994779161, 'lat': 39.45050048801705}"
795,CEMENTERIO GENERAL SEC. 1 DCHA,C091,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C091.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39779001458426255, 39.44809341342112], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39779001458426255, 'lat': 39.44809341342112}"
799,CAMINO DE MONCADA 291 (POBLE NOU),1704,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1704.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3849770132144116, 39.508720397762794], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3849770132144116, 'lat': 39.508720397762794}"
800,CEMENTERIO GENERAL SEC. 19-26,C026,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C026.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39900299955135093, 39.45030212302299], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39900299955135093, 'lat': 39.45030212302299}"
644,"C/LA VALL D,UIXO-PLAZA RAFAEL GOMEZ",835,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/835.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39750298926369315, 39.459369658801215], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39750298926369315, 'lat': 39.459369658801215}"
651,CEMENTERIO GENERAL SEC 5-DCHA,C058,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C058.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3979780073560447, 39.449367522787476], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3979780073560447, 'lat': 39.449367522787476}"
652,CEMENTERIO GENERAL SECC. 16,C066,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C066.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4005500074633709, 39.44978713982817], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4005500074633709, 'lat': 39.44978713982817}"
654,PASEO MARITIMO SALER IZQUIERDA 1,1936,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1936.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3263500031104196, 39.38404083255544], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3263500031104196, 'lat': 39.38404083255544}"
658,CEMENTERIO GENERAL SEC 5-DCHA,C059,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C059.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.397922009289886, 39.44974517788024], 'type': 'Point'}, 'properties': {}}","{'lon': -0.397922009289886, 'lat': 39.44974517788024}"
659,CEMENTERIO GENERAL SEC 5-DCHA,C060,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C060.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39821100134087656, 39.44949340769519], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39821100134087656, 'lat': 39.44949340769519}"
661,CEMENTERIO GENERAL SEC 18,C120,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C120.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3973850012278723, 39.4448928822559], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3973850012278723, 'lat': 39.4448928822559}"
667,GENERAL AVILES 35,430,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/430.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3948020039139953, 39.48610687141799], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3948020039139953, 'lat': 39.48610687141799}"
669,CALLE MESTRE (BORBOTO“),1720,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1720.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3899149901560861, 39.514167784424075], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3899149901560861, 'lat': 39.514167784424075}"
672,DOLORES MARQUES / AVDA. VALLADOLID,1413,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1413.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3619270034453635, 39.48988342254454], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3619270034453635, 'lat': 39.48988342254454}"
682,BOLIVIA-FTE RETIRADA-NO EXISTE,833,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/833.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-1.462788782018645e-10, 0], 'type': 'Point'}, 'properties': {}}","{'lon': -1.462788782018645e-10, 'lat': 0.0}"
683,JARDIN BENIDOLEIG (LA TORRE),1931,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1931.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3937300144968457, 39.43456268165879], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3937300144968457, 'lat': 39.43456268165879}"
693,JARDIN TAVERNES BLANQUES,1716,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1716.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3634330026512592, 39.50315856832183], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3634330026512592, 'lat': 39.50315856832183}"
701,PAI CAMINO DE MONCADA 2ª-AL LADO DOS ALQUERIAS,1523,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1523.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.38263300043607307, 39.49387741095559], 'type': 'Point'}, 'properties': {}}","{'lon': -0.38263300043607307, 'lat': 39.49387741095559}"
703,CAMINO DEL TREMOLAR 163,1939,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1939.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3455930066392288, 39.42137527399685], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3455930066392288, 'lat': 39.42137527399685}"
704,TRAMO X-XI PTE MAR / PTE ARAGON,205,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/205.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3642820125140844, 39.469509123805736], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3642820125140844, 'lat': 39.469509123805736}"
705,C/ FILIPINAS,221,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/221.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37811900039208174, 39.456669999209566], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37811900039208174, 'lat': 39.456669999209566}"
369,C/ FILIPINAS,222,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/222.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.378282000262993, 39.45638999942794], 'type': 'Point'}, 'properties': {}}","{'lon': -0.378282000262993, 'lat': 39.45638999942794}"
405,CARRER DE  LA SAFOR,432,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/432.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40070500934207504, 39.48925018274432], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40070500934207504, 'lat': 39.48925018274432}"
419,J.J. DOMINE JARDÍN,1133,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1133.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.33217400337273123, 39.46109390187497], 'type': 'Point'}, 'properties': {}}","{'lon': -0.33217400337273123, 'lat': 39.46109390187497}"
428,BORRIOL / LEONES,1221,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1221.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3472369909018206, 39.46820068271451], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3472369909018206, 'lat': 39.46820068271451}"
306,PARQUE BENICALAP CAMPO FUTBOL,1622,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1622.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3953120100411046, 39.49710464359818], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3953120100411046, 'lat': 39.49710464359818}"
326,PROLONGACIÓN JARDÍN AVDA. DR. WAKSMAN,1037,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1037.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3713369970788005, 39.45569610512724], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3713369970788005, 'lat': 39.45569610512724}"
359,EDUARDO SOLER PEREZ ( FRENTE Nº 10 ),467,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/467.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3992919917619754, 39.47689819275874], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3992919917619754, 'lat': 39.47689819275874}"
553,RONDA DE RONDA DE NAZARET  ( FRENTE Nº 25- 1ª ),1146,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1146.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3355790081089037, 39.45152282638083], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3355790081089037, 'lat': 39.45152282638083}"
563,MUSICO MAESTRO RODRIGO 97,431,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/431.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40277099551925133, 39.48431777960557], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40277099551925133, 'lat': 39.48431777960557}"
616,TRAMO X-XI TRAMO PUENTE CALATRAVA/PLAZA AMERICA,212,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/212.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3661110108348324, 39.47199249267156], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3661110108348324, 'lat': 39.47199249267156}"
621,TRAMO III PTE CAMPANAR ESTANQUE,328,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/328.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39576899883194777, 39.47631835801836], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39576899883194777, 'lat': 39.47631835801836}"
630,PLAZA MANUEL GRANERO 1,203,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/203.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.37627398899892367, 39.45852661111331], 'type': 'Point'}, 'properties': {}}","{'lon': -0.37627398899892367, 'lat': 39.45852661111331}"
464,CEMENTERIO GENERAL SECC 19-13,C013,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C013.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3979830139937923, 39.450992584026594], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3979830139937923, 'lat': 39.450992584026594}"
488,CEMENTERIO GENERAL SEC 10,C096,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C096.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39990699290441406, 39.44767379708094], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39990699290441406, 'lat': 39.44767379708094}"
497,CEMENTERIO DEL PALMAR 2ª,1943,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1943.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.31801098603621464, 39.3217544545897], 'type': 'Point'}, 'properties': {}}","{'lon': -0.31801098603621464, 'lat': 39.3217544545897}"
529,JARDIN HUERTO SENABRE (PL. SANTIAGO MARTI,904,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/904.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3881309621172795, 39.45212554878958], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3881309621172795, 'lat': 39.45212554878958}"
726,CEMENTERIO GENERAL SEC 3.DCHA,C071,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C071.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3964450056127854, 39.44852447403725], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3964450056127854, 'lat': 39.44852447403725}"
744,CEMENTERIO GENERAL SECC. 16,C067,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C067.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.4006200139495604, 39.449626921758885], 'type': 'Point'}, 'properties': {}}","{'lon': -0.4006200139495604, 'lat': 39.449626921758885}"
793,"CEMENTERIO GENERAL, SEC. 19-51",C051,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/C051.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.40102800761782653, 39.45038604637104], 'type': 'Point'}, 'properties': {}}","{'lon': -0.40102800761782653, 'lat': 39.45038604637104}"
802,TRAMO X-XI PTE ANGEL CUSTODIO,210,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/210.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.35929799043833865, 39.4641227707655], 'type': 'Point'}, 'properties': {}}","{'lon': -0.35929799043833865, 'lat': 39.4641227707655}"
710,TRAMO VI ZONA BEISBOL,128,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/128.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3768280145412879, 39.482105254794575], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3768280145412879, 'lat': 39.482105254794575}"
811,"AVENIDA PIO XII,JARDIN PARQUE HOYOS",464,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/464.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.39535498602347774, 39.48359298625665], 'type': 'Point'}, 'properties': {}}","{'lon': -0.39535498602347774, 'lat': 39.48359298625665}"
830,"EMILIO BARO FRENTE, 68 (DETRAS DE GASOLINERA)",1410,http://mapas.valencia.es/WebsMunicipales/layar/img/fuentes/1410.jpg,"{'type': 'Feature', 'geometry': {'coordinates': [-0.3606399892211474, 39.489917753747335], 'type': 'Point'}, 'properties': {}}","{'lon': -0.3606399892211474, 'lat': 39.489917753747335}"
